DATE, COMPANY, CHANGE
06DEC2024, Khyber Tobacco, -0.890
06DEC2024, Khyber Textile, 47.820
06DEC2024, Kohinoor Mills, -1.240
06DEC2024, Kohat Cement, -6.500
06DEC2024, Kohinoor Energy, 0.120
06DEC2024, Kohinoor Power, -0.750
06DEC2024, Kohat Textile, 1.630
06DEC2024, Kohinoor Ind., 0.030
06DEC2024, Kohinoor Spining, 0.370
06DEC2024, Kohinoor Spining, 0.350
06DEC2024, Kohinoor Spining, 0.370
06DEC2024, Kohinoor Spining, 0.370
06DEC2024, K.S.B.Pumps, 7.460
06DEC2024, KSE30, 115.000
06DEC2024, KSE30, 119.000
06DEC2024, KSE30, 118.000
06DEC2024, Khalid Siraj, 0.830
06DEC2024, Kohinoor Textile, -0.670
06DEC2024, Lucky Core Ind., -10.320
06DEC2024, Leather Up Ltd., 2.020
06DEC2024, Land Mark Spinning, 0.300
06DEC2024, Loads Limited, 0.550
06DEC2024, Lotte Chemical, -0.140
06DEC2024, Lotte Chemical, -0.120
06DEC2024, Lotte Chemical, -0.170
06DEC2024, Lotte Chemical, -0.180
06DEC2024, Leiner Pak Gelat, 8.800
06DEC2024, Lalpir Power, 0.290
06DEC2024, Lalpir Power, 0.450
06DEC2024, Lalpir Power, 0.270
06DEC2024, Lalpir Power, 0.260
06DEC2024, LSE Capital Ltd.-XD, 0.500
06DEC2024, LSE Fin. Services-XD, 1.000
06DEC2024, LSE Ventures Ltd-XD, 1.000
06DEC2024, Lucky Cement, -4.220
06DEC2024, Lucky Cement, -4.070
06DEC2024, Lucky Cement, -6.140
06DEC2024, Lucky Cement, -6.080
06DEC2024, MACPAC Films, 0.020
06DEC2024, Macter Int. Ltd, 31.190
06DEC2024, Mari Petroleum, 14.160
06DEC2024, MCB Bank Ltd, -0.100
06DEC2024, MCB Bank Ltd, 7.000
06DEC2024, MCB Bank Ltd, -0.550
06DEC2024, MCB Inv MGT, -0.640
06DEC2024, MCB Bank Ltd, -0.550
06DEC2024, Media Times Ltd, -0.100
06DEC2024, Meezan Bank Ltd, 10.760
06DEC2024, Meezan Bank Ltd, 11.080
06DEC2024, Meezan Bank Ltd, 10.840
06DEC2024, Meezan Bank Ltd, 10.680
06DEC2024, Mehmood Tex., 20.850
06DEC2024, Merit Packaging, 0.020
06DEC2024, MithchellsFruit, -2.020
06DEC2024, Matco Foods Ltd, 2.560
06DEC2024, Mahaana Islamic, 0.130
06DEC2024, Mirpurkhas Sugar, -0.850
06DEC2024, Maple Leaf, -1.570
06DEC2024, Maple Leaf, -1.610
06DEC2024, Maple Leaf, -1.710
06DEC2024, Maple Leaf, -1.530
06DEC2024, Mehran Sugar, 2.620
06DEC2024, Metro Steel, 0.620
06DEC2024, Masood Textile, 0.670
06DEC2024, Millat Tractors, -14.220
06DEC2024, Millat Tractors, 5.000
06DEC2024, Millat Tractors, -15.820
06DEC2024, Millat Tractors, -15.620
06DEC2024, Mughal Iron, -2.640
06DEC2024, Mughal Iron, -2.810
06DEC2024, Mughal Iron, -2.880
06DEC2024, Mughal Iron, -2.850
06DEC2024, Murree Brewery, -9.300
06DEC2024, Mandviwala, -1.340
06DEC2024, Meezan Pakistan, 0.440
06DEC2024, Meezan Pakistan, 0.420
06DEC2024, Meezan Pakistan, 0.440
06DEC2024, Meezan Pakistan, 0.420
06DEC2024, Nagina Cotton, -0.500
06DEC2024, National Foods, 3.780
06DEC2024, National BankXD, 1.410
06DEC2024, National BankXD, 1.350
06DEC2024, National BankXD, 1.350
06DEC2024, NBP Pakistan G ETF, 0.340
06DEC2024, NBP Pakistan G ETF, 0.310
06DEC2024, NBP Pakistan G ETF, 0.320
06DEC2024, NBP Pakistan G ETF, 0.310
06DEC2024, National BankXD, 1.330
06DEC2024, Nishat (Chun.), -2.560
06DEC2024, Nazir Cotton Mills, -0.240
06DEC2024, Nishat ChunPower, -1.080
06DEC2024, Nishat ChunPower, -0.790
06DEC2024, Nishat ChunPower, -1.170
06DEC2024, Nishat ChunPower, -1.160
06DEC2024, Nestle Pakistan, 4.510
06DEC2024, Netsol Tech., 4.090
06DEC2024, Netsol Tech., 4.090
06DEC2024, Netsol Tech., 4.020
06DEC2024, Netsol Tech., 3.960
06DEC2024, Next Capital, 0.710
06DEC2024, Nimir Ind.Chemicals, 0.370
06DEC2024, NIT Pakistan, 0.540
06DEC2024, NIT Pakistan, 0.510
06DEC2024, NIT Pakistan, 0.530
06DEC2024, NIT Pakistan, 0.520
06DEC2024, Nishat Mills Ltd, 9.020
06DEC2024, Nishat Mills Ltd, 9.120
06DEC2024, Nishat Mills Ltd, 9.260
06DEC2024, Nishat Mills Ltd, 9.130
06DEC2024, Noon Sugar, 2.870
06DEC2024, Nishat Power, -1.820
06DEC2024, Nishat Power, -1.090
06DEC2024, Nishat Power, -1.950
06DEC2024, Nishat Power, -1.930
06DEC2024, National Refinery, -6.500
06DEC2024, National Refinery, -6.730
06DEC2024, National Refinery, -7.200
06DEC2024, National Refinery, -7.100
06DEC2024, Nimir Resins, -0.310
06DEC2024, National Silk, 0.000
06DEC2024, Oilboy Energy L, -0.320
06DEC2024, Octopus Digital, 2.410
06DEC2024, Octopus Digital, 2.520
06DEC2024, Octopus Digital, 2.400
06DEC2024, Octopus Digital, 2.370
06DEC2024, Oil & Gas Dev, -2.630
06DEC2024, Oil & Gas Dev, -2.480
06DEC2024, Oil & Gas Dev, -3.050
06DEC2024, Oil & Gas Dev, -3.010
06DEC2024, OGTI, -12.000
06DEC2024, OGTI, -11.000
06DEC2024, OGTI, -12.000
06DEC2024, OLP Financial, 0.680
06DEC2024, OLP Modaraba, 0.090
06DEC2024, Olympia Mills, -2.970
06DEC2024, Orient Rental, 0.210
06DEC2024, Otsuka Pak, -1.750
06DEC2024, 1  Year GIS, 0.200
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.080
06DEC2024, 1 Year GIS, 0.150
06DEC2024, 1 Year GIS, 0.150
06DEC2024, P05GIS091225, -100.000
06DEC2024, P05GIS290725, -100.000
06DEC2024, P05GIS300425, -100.000
06DEC2024, Pakistan Alumin, 3.470
06DEC2024, Pakistan Alumin, 2.210
06DEC2024, Pakistan Alumin, 3.450
06DEC2024, Pakistan Alumin, 3.400
06DEC2024, Pace (Pak) Ltd., -0.120
06DEC2024, Pace (Pak) Ltd., -0.130
06DEC2024, Pace (Pak) Ltd., -0.130
06DEC2024, Pace (Pak) Ltd., -0.140
06DEC2024, Pak Elektron, 2.360
06DEC2024, Pak Elektron, 2.290
06DEC2024, Pak Elektron, 2.410
06DEC2024, Pak Elektron, 2.370
06DEC2024, Pak Datacom, 0.430
06DEC2024, Pak Leather, 2.870
06DEC2024, Pak Oxygen Ltd., -1.670
06DEC2024, Pak Reinsurance, -0.320
06DEC2024, Pak Reinsurance, -0.350
06DEC2024, Pak Reinsurance, -0.360
06DEC2024, Pak Reinsurance, -0.350
06DEC2024, Pak Tobacco, -23.060
06DEC2024, Pervez Ahmed Co, -0.050
06DEC2024, Paramount Sp, 0.000
06DEC2024, Pakistan Cables-, 0.470
06DEC2024, Pak Engineering, -7.000
06DEC2024, Pak Gulf Leasing, -0.300
06DEC2024, Pak Hotels, 4.740
06DEC2024, PIA Holding Company, -0.020
06DEC2024, PIA Holding Company, -0.010
06DEC2024, PIA Holding Company, -0.050
06DEC2024, PIA Holding Company, -0.050
06DEC2024, Pak Int.Bulk, 0.230
06DEC2024, Pak Int.Bulk, 0.190
06DEC2024, Pak Int.Bulk, 0.230
06DEC2024, Pak Int.Bulk, 0.220
06DEC2024, Pak.Int.Container, -0.850
06DEC2024, PICIC Ins.Ltd., 0.000
06DEC2024, Popular Islamic, -0.560
06DEC2024, Premier Ins., -0.210
06DEC2024, Pioneer Cement, -6.330
06DEC2024, Pioneer Cement, -7.340
06DEC2024, Pioneer Cement, -6.950
06DEC2024, Pioneer Cement, -6.860
06DEC2024, Pak Gen.Ins., -0.520
06DEC2024, Pakgen Power, -0.760
06DEC2024, Packages Ltd., 12.550
06DEC2024, Prud Mod.1st, 0.080
06DEC2024, Philip Morris Pak., -8.520
06DEC2024, Premier Suger, 0.000
06DEC2024, P.N.S.C, 37.210
06DEC2024, Pak Oilfields, -5.630
06DEC2024, Pak Oilfields, -3.730
06DEC2024, Pak Oilfields, -6.830
06DEC2024, Pak Oilfields, -6.750
06DEC2024, Punjab Oil, 10.680
06DEC2024, Power Cement, 0.960
06DEC2024, Power Cement, 0.950
06DEC2024, Power Cement, 0.980
06DEC2024, Power Cement, 0.980
06DEC2024, Power Cem(Pref), 0.250
06DEC2024, Pak Petroleum, -0.930
06DEC2024, Pak Petroleum, 1.430
06DEC2024, Pak Petroleum, -1.250
06DEC2024, Pak Petroleum, -1.230
06DEC2024, Pak Paper Prod, -0.840
06DEC2024, Pak.P.V.C., -0.630
06DEC2024, At-Tahur Ltd., 3.020
06DEC2024, Premium Tex., 11.800
06DEC2024, Pak Refinery, -0.920
06DEC2024, Pak Refinery, -0.930
06DEC2024, Pak Refinery, -1.010
06DEC2024, Pak Refinery, -1.000
06DEC2024, Prosperity Weaving, 0.000
06DEC2024, Pak Services, -2.160
06DEC2024, P.S.O., -7.040
06DEC2024, P.S.O., -6.970
06DEC2024, P.S.O., -7.820
06DEC2024, P.S.O., -7.720
06DEC2024, Pak Stock Exchange, -0.020
06DEC2024, Pak Synthetics, 2.960
06DEC2024, P.T.C.L., 2.230
06DEC2024, P.T.C.L., 2.250
06DEC2024, P.T.C.L., 2.290
06DEC2024, P.T.C.L., 2.260
06DEC2024, Panther Tyres Ltd., -0.210
06DEC2024, Quetta Textile, -1.390
06DEC2024, Quice Food, 0.080
06DEC2024, Reliance Cotton, 0.500
06DEC2024, Redco Textile, 0.030
06DEC2024, Reliance Weaving, -2.300
06DEC2024, Reliance Ins., 0.350
06DEC2024, Rafhan Maize, 422.410
06DEC2024, Roshan Packages, 0.080
06DEC2024, Ruby Textile, 0.270
06DEC2024, Rupali Polyester, 1.890
06DEC2024, Saif Textile, 1.490
06DEC2024, Sanghar Sugar, 2.370
06DEC2024, Sapphire Tex., 20.860
06DEC2024, Sardar Chemical, -2.450
06DEC2024, Sazgar Engineering, 15.270
06DEC2024, Sazgar Engineering, 15.630
06DEC2024, Sazgar Engineering, 14.290
06DEC2024, Sazgar Engineering, 14.070
06DEC2024, Samba Bank, -0.060
06DEC2024, St.Chart.Bank, 4.710
06DEC2024, Shield Corp., 0.000
06DEC2024, The Searle Company, 6.840
06DEC2024, The Searle Company, 6.670
06DEC2024, The Searle Company, 6.970
06DEC2024, The Searle Company, 6.870
06DEC2024, Sitara Energy, 0.000
06DEC2024, Security Paper, 14.340
06DEC2024, Service Ind Tex, 0.450
06DEC2024, Sapphire Fiber, 55.980
06DEC2024, Service Global, 1.220
06DEC2024, S.G.Power, -0.490
06DEC2024, Shadab Textile, 1.270
06DEC2024, Shell Pakistan, 15.380
06DEC2024, Shell Pakistan, 14.020
06DEC2024, Shell Pakistan, 15.760
06DEC2024, Shell Pakistan, 15.530
06DEC2024, Shezan Inter., 0.670
06DEC2024, Shifa Int.Hospital, -8.820
06DEC2024, Shahtaj Sugar, -0.820
06DEC2024, Shaheen Ins., 0.100
06DEC2024, Shahmurad Sugar, 7.990
06DEC2024, Sec. Inv. Bank, -0.100
06DEC2024, Siemens Pak., 13.160
06DEC2024, Silk Bank Ltd, 0.040
06DEC2024, Silk Bank Ltd, 0.030
06DEC2024, Silk Bank Ltd, 0.040
06DEC2024, Silk Bank Ltd, 0.040
06DEC2024, Sindh Modaraba, 0.130
06DEC2024, Sitara Chemical, -11.120
06DEC2024, Sakrand Sugar, -0.310
06DEC2024, Secure Logistics Gro, -0.210
06DEC2024, Sally Textile, -0.910
06DEC2024, Safe Mix Con.Ltd, 0.320
06DEC2024, Shakarganj Limited, 1.520
06DEC2024, Sana Ind., 0.870
06DEC2024, Soneri Bank Ltd, 1.060
06DEC2024, Soneri Bank Ltd, 0.910
06DEC2024, Soneri Bank Ltd, 1.070
06DEC2024, Soneri Bank Ltd, 1.060
06DEC2024, Sui North Gas, -1.010
06DEC2024, Sui North Gas, -0.880
06DEC2024, Sui North Gas, -1.200
06DEC2024, Sui North Gas, -1.180
06DEC2024, Synthetic Products, -0.620
06DEC2024, Sitara Peroxide, 0.290
06DEC2024, Saif Power Ltd, 0.240
06DEC2024, Service Ind.Ltd, 32.030
06DEC2024, Sui South Gas, 2.360
06DEC2024, Sui South Gas, 2.240
06DEC2024, Sui South Gas, 2.410
06DEC2024, Sui South Gas, 3.020
06DEC2024, Saritow Spinning, -0.520
06DEC2024, S.S.Oil, 0.340
06DEC2024, Shabbir Tiles, -0.320
06DEC2024, Shahtaj Textile, 0.000
06DEC2024, Shams Textile, 0.000
06DEC2024, Siddiqsons Tin, -0.020
06DEC2024, Stylers Int.Ltd., -0.800
06DEC2024, Suraj Cotton Mills, 0.000
06DEC2024, Sunrays Textile, 4.240
06DEC2024, Symmetry Group Ltd, -0.130
06DEC2024, Symmetry Group Ltd, -0.170
06DEC2024, Symmetry Group Ltd, -0.150
06DEC2024, Symmetry Group Ltd, -0.160
06DEC2024, Systems Limited, -10.050
06DEC2024, Systems Limited, -8.590
06DEC2024, Systems Limited, -11.370
06DEC2024, Systems Limited, -11.240
06DEC2024, Shahzad Tex., 0.720
06DEC2024, Tata Textile, 1.100
06DEC2024, Treet Battery Ltd., -0.640
06DEC2024, Tariq Corp Ltd., -0.300
06DEC2024, Telecard Limited, 0.390
06DEC2024, Telecard Limited, 0.370
06DEC2024, Telecard Limited, 0.390
06DEC2024, Telecard Limited, 0.390
06DEC2024, Tariq Glass Ind., 1.290
06DEC2024, Tariq Glass Ind., 1.090
06DEC2024, Tariq Glass Ind., 1.130
06DEC2024, Tariq Glass Ind., 1.120
06DEC2024, Thal Limited, -16.310
06DEC2024, Thatta Cement, 16.580
06DEC2024, Thal Ind.Corp., 0.000
06DEC2024, The Organic Meat, -0.200
06DEC2024, The Organic Meat, -0.270
06DEC2024, The Organic Meat, -0.260
06DEC2024, The Organic Meat, -0.260
06DEC2024, Towellers Limited, -2.650
06DEC2024, TPL Corp Ltd, 0.150
06DEC2024, TPL Insurance, -0.180
06DEC2024, TPL Properties, 0.430
06DEC2024, TPL Properties, 0.410
06DEC2024, TPL Properties, 0.430
06DEC2024, TPL Properties, 0.430
06DEC2024, TPL REIT Fund I, 0.230
06DEC2024, TPL Trakker Ltd, -0.190
06DEC2024, Treet Corp, -0.590
06DEC2024, Treet Corp, -0.630
06DEC2024, Treet Corp, -0.640
06DEC2024, Treet Corp, -0.640
06DEC2024, TRG Pak Ltd, 1.500
06DEC2024, TRG Pak Ltd, 1.550
06DEC2024, TRG Pak Ltd, 1.470
06DEC2024, TRG Pak Ltd, 1.450
06DEC2024, Tri-Pack Films, -2.450
06DEC2024, Trust Modaraba, 0.000
06DEC2024, Tri-Star Mutual, 0.240
06DEC2024, Tri-Star Power, -0.020
06DEC2024, United Brands, 0.170
06DEC2024, United Bank, 15.060
06DEC2024, United Bank, 16.340
06DEC2024, United Bank, 15.140
06DEC2024, United Bank, 12.000
06DEC2024, UBLPakistanETF, 0.330
06DEC2024, UBLPakistanETF, 0.300
06DEC2024, UBLPakistanETF, 0.310
06DEC2024, UBLPakistanETF, 0.300
06DEC2024, Unicap Modaraba, -0.010
06DEC2024, UDL Int.Ltd., 0.200
06DEC2024, United Distributors, 3.080
06DEC2024, United Insurance, 0.520
06DEC2024, Unity Foods Ltd, 1.630
06DEC2024, Unity Foods Ltd, 1.750
06DEC2024, Unity Foods Ltd, 1.640
06DEC2024, Unity Foods Ltd, 1.620
06DEC2024, Unilever Foods, -64.410
06DEC2024, Universal Ins., 0.000
06DEC2024, Wah-Noble, -2.630
06DEC2024, Waves Corp Ltd., 0.400
06DEC2024, Waves Home App, 0.270
06DEC2024, Waves Corp Ltd., 0.370
06DEC2024, Waves Corp Ltd., 0.410
06DEC2024, Waves Corp Ltd., 0.400
06DEC2024, WorldCall Telecom, 0.160
06DEC2024, WorldCall Telecom, 0.160
06DEC2024, WorldCall Telecom, 0.160
06DEC2024, WorldCall Telecom, 0.160
06DEC2024, Yousuf Weaving, 0.040
06DEC2024, Yousuf Weaving, 0.010
06DEC2024, Yousuf Weaving, 0.030
06DEC2024, Yousuf Weaving, 0.040
06DEC2024, ZahidJee Tex., 2.410
06DEC2024, ZIL Limited, 0.000
06DEC2024, Zephyr Textile, -0.100


20241209


09DEC2024, 786 Invest Ltd, 0.050
09DEC2024, Al-Abbas Sugar, -0.230
09DEC2024, Ali Asghar Textile, -1.350
09DEC2024, Allied Bank Ltd, -4.690
09DEC2024, Abbott Lab., 15.940
09DEC2024, Alfalah Consumer, -0.100
09DEC2024, Attock Cement, 6.790
09DEC2024, Adam Sugar, 0.230
09DEC2024, Artistic Denim, 3.140
09DEC2024, Agha Steel Ind., 0.280
09DEC2024, Agha Steel Ind., 0.250
09DEC2024, Agha Steel Ind., 0.290
09DEC2024, Agha Steel Ind., 0.280
09DEC2024, Ask.Gen.Insur., 2.650
09DEC2024, Agriautos Ind., 5.840
09DEC2024, Agritech Limited, 1.230
09DEC2024, Agritech Limited, 0.170
09DEC2024, Agritech Limited, 1.260
09DEC2024, Agritech Limited, 1.240
09DEC2024, AGP Limited, 6.790
09DEC2024, Abdullah Shah, -0.030
09DEC2024, AL-Ghazi Tractors, 44.890
09DEC2024, Arif Habib Corp, -1.440
09DEC2024, Arif Habib Limited., -0.330
09DEC2024, Adamjee Ins., 4.890
09DEC2024, Adamjee Ins., 4.770
09DEC2024, Adamjee Ins., 5.070
09DEC2024, Adamjee Ins., 5.000
09DEC2024, Air Link Commun, 3.560
09DEC2024, Air Link Commun, 2.830
09DEC2024, Air Link Commun, 3.610
09DEC2024, Air Link Commun, 3.560
09DEC2024, Askari Bank, -1.610
09DEC2024, Askari Bank, -1.760
09DEC2024, Askari Bank, -1.690
09DEC2024, Askari Bank, -1.680
09DEC2024, AKD Hospitality, 5.750
09DEC2024, AKD Securites, 0.490
09DEC2024, Askari Life Ass, 0.010
09DEC2024, Adamjee Life Assuran, 0.730
09DEC2024, AL-Noor Sugar, -3.350
09DEC2024, Altern Energy, 0.300
09DEC2024, Apna Microfin., 0.350
09DEC2024, Amtex Limited, -0.030
09DEC2024, Azgard Nine, 0.290
09DEC2024, Attock Petroleum, -1.970
09DEC2024, Arctic Textile, 0.170
09DEC2024, Arpak Int., 0.000
09DEC2024, Archroma Pak, 0.150
09DEC2024, Aruj Industries, -0.130
09DEC2024, Al-Shaheer Corp, -0.090
09DEC2024, Al-Shaheer Corp, -0.080
09DEC2024, Al-Shaheer Corp, -0.090
09DEC2024, Ashfaq Textile, 0.080
09DEC2024, Aisha Steel Mill, 0.170
09DEC2024, Aisha Steel Mill, 0.200
09DEC2024, Aisha Steel Mill, 0.180
09DEC2024, Aisha Steel Mill, 0.170
09DEC2024, Aisha StelCoP/S, 0.000
09DEC2024, Amreli Steels, -0.050
09DEC2024, Asim Textile, 0.670
09DEC2024, Atlas Battery, 18.160
09DEC2024, Atlas Ins. Ltd, 1.860
09DEC2024, Atlas Honda Ltd, 21.510
09DEC2024, Attock Refinery, 4.190
09DEC2024, Attock Refinery, 6.290
09DEC2024, Attock Refinery, 4.090
09DEC2024, Attock Refinery, 4.030
09DEC2024, Avanceon Ltd, 4.790
09DEC2024, Avanceon Ltd, 4.720
09DEC2024, Avanceon Ltd, 4.960
09DEC2024, Avanceon Ltd, 4.890
09DEC2024, Bank Al-Falah, -5.420
09DEC2024, Bank Al-Falah, -5.760
09DEC2024, Bank Al-Falah, -5.700
09DEC2024, Bank Al-Falah, -5.620
09DEC2024, Baba Farid, 0.000
09DEC2024, Bank AL-Habib, -4.720
09DEC2024, Bank AL-Habib, -5.600
09DEC2024, Bank AL-Habib, -4.990
09DEC2024, Bank AL-Habib, -4.920
09DEC2024, Bawany Air Pro(DEF.), -0.960
09DEC2024, Bata (Pak) Ltd., 6.910
09DEC2024, Big Bird Foods Ltd., -1.560
09DEC2024, Bolan Casting, -5.320
09DEC2024, Beco Steel Ltd, -0.250
09DEC2024, Bela Automotive, 15.460
09DEC2024, Berger Paints, 0.070
09DEC2024, BF Biosciences, -20.380
09DEC2024, B.F.Modaraba, 0.000
09DEC2024, Bal.Glass, 0.520
09DEC2024, Bhanero Tex., 29.880
09DEC2024, Biafo Industries, 3.100
09DEC2024, Bilal Fibres, -0.190
09DEC2024, Bankislami Pak, -0.820
09DEC2024, Bankislami Pak, -1.100
09DEC2024, Bankislami Pak, -0.870
09DEC2024, Bankislami Pak, -0.850
09DEC2024, BKTI, -943.000
09DEC2024, BKTI, -968.000
09DEC2024, BKTI, -957.000
09DEC2024, Bank Makramah, -0.120
09DEC2024, Bunnys Limited, -0.350
09DEC2024, Bannu Woollen, 0.350
09DEC2024, Bank Of Khyber, 0.010
09DEC2024, B.O.Punjab, -0.470
09DEC2024, B.O.Punjab, -0.450
09DEC2024, B.O.Punjab, -0.490
09DEC2024, B.O.Punjab, -0.100
09DEC2024, Burshane LPG, 2.910
09DEC2024, B.R.R Guardia Ltd, -0.020
09DEC2024, Blessed Tex., 28.880
09DEC2024, Buxly Paints, 13.730
09DEC2024, Bestway Cement, -7.820
09DEC2024, Bal.Wheels, 0.810
09DEC2024, Calcorp Limited, -1.030
09DEC2024, Century Ins., 0.600
09DEC2024, Century Paper, 1.110
09DEC2024, Century Paper, 0.880
09DEC2024, Century Paper, 1.140
09DEC2024, Century Paper, 1.130
09DEC2024, Chashma Sugar, -0.240
09DEC2024, Chenab Limited, -0.270
09DEC2024, Cherat Cement, 3.790
09DEC2024, Cherat Cement, 6.260
09DEC2024, Cherat Cement, 3.800
09DEC2024, Cherat Cement, 3.740
09DEC2024, Chenab Ltd.(Pre, -0.230
09DEC2024, Clover Pakistan, -0.250
09DEC2024, Cordoba Logist, -0.190
09DEC2024, Cnergyico PK, 0.260
09DEC2024, Cnergyico PK, 0.250
09DEC2024, Cnergyico PK, 0.270
09DEC2024, Cnergyico PK, 0.270
09DEC2024, Colgate Palm, -5.690
09DEC2024, Citi Pharma Ltd, 4.080
09DEC2024, Citi Pharma Ltd, 4.300
09DEC2024, Citi Pharma Ltd, 4.230
09DEC2024, Citi Pharma Ltd, 4.170
09DEC2024, Cherat Packg, -0.860
09DEC2024, Crescent Tex., 0.210
09DEC2024, Crescent Steel, 6.300
09DEC2024, Cres.Star Ins., -0.080
09DEC2024, Colony Tex.Mills Ltd, 0.220
09DEC2024, Chakwal Spinning, -6.580
09DEC2024, Cyan Limited, 0.450
09DEC2024, Data Agro, 7.750
09DEC2024, Dadex Eternit, 5.520
09DEC2024, Dawood Hercules, 2.930
09DEC2024, Dadabhoy Cement, -0.120
09DEC2024, Dewan Cement, 0.420
09DEC2024, Dewan Cement, 0.480
09DEC2024, Dewan Cement, 0.440
09DEC2024, Dewan Cement, 0.420
09DEC2024, Dolmen City, 0.650
09DEC2024, Dolmen City, 0.640
09DEC2024, Dolmen City, 0.660
09DEC2024, Dolmen City, 0.660
09DEC2024, Dawood Equities, -0.040
09DEC2024, Dewan Motors, 0.690
09DEC2024, Dewan Motors, 0.790
09DEC2024, Dewan Motors, 0.700
09DEC2024, Dewan Motors, 0.680
09DEC2024, Dewan Farooque Sp., 0.100
09DEC2024, D.G.K.Cement, 9.060
09DEC2024, D.G.K.Cement, 9.140
09DEC2024, D.G.K.Cement, 9.390
09DEC2024, D.G.K.Cement, 9.250
09DEC2024, Diamond Ind., 0.000
09DEC2024, Din Textile, 3.960
09DEC2024, Dawood Law, 7.750
09DEC2024, Dandot Cement, -0.410
09DEC2024, Descon Oxychem, -0.130
09DEC2024, D.S. Ind. Ltd., -0.060
09DEC2024, Dost Steels Ltd., -0.010
09DEC2024, Dewan Auto Engg, 1.210
09DEC2024, Dewan Sugar, 0.060
09DEC2024, Dewan Textile, -0.420
09DEC2024, Dynea Pakistan, -1.810
09DEC2024, ECOPACK Ltd, -1.710
09DEC2024, Engro Fertertilizers, 1.120
09DEC2024, Engro Fertertilizers, -0.750
09DEC2024, Engro Fertertilizers, 1.050
09DEC2024, Engro Fertertilizers, 1.040
09DEC2024, EFU General, -2.910
09DEC2024, EFU Life Assurance, -2.250
09DEC2024, Ellcot Spinning, 0.000
09DEC2024, EMCO Industries, 0.000
09DEC2024, Engro Corporation, 10.880
09DEC2024, Engro Corporation, 9.750
09DEC2024, Engro Corporation, 11.130
09DEC2024, Engro Corporation, 10.970
09DEC2024, Engro Polymer, 0.130
09DEC2024, Engro Polymer, 0.150
09DEC2024, Engro Polymer, 0.120
09DEC2024, Engro Polymer, 0.120
09DEC2024, Engro Poly (Pref), -0.470
09DEC2024, Engro Powergen, 0.050
09DEC2024, Escorts Bank, -0.340
09DEC2024, East West Insurance, 1.770
09DEC2024, East West Ins.(R), 0.000
09DEC2024, Exide (PAK), 3.080
09DEC2024, Faysal Bank, -0.540
09DEC2024, Faysal Bank, -0.880
09DEC2024, Faysal Bank, -0.580
09DEC2024, Faysal Bank, -0.580
09DEC2024, AL-Noor Mod, 0.000
09DEC2024, Faisal Spinning, 27.800
09DEC2024, Fatima Fert, -0.630
09DEC2024, Fatima Fert, -1.240
09DEC2024, Fatima Fert, -0.700
09DEC2024, Fatima Fert, -0.690
09DEC2024, Fauji Cement, 1.530
09DEC2024, Fauji Cement, 1.350
09DEC2024, Fauji Cement, 1.570
09DEC2024, Fauji Cement, 1.550
09DEC2024, First Cap.Equit, -0.980
09DEC2024, Frieslandcampina, 2.590
09DEC2024, Frieslandcampina, 2.760
09DEC2024, Frieslandcampina, 2.650
09DEC2024, Frieslandcampina, 2.620
09DEC2024, F.Credit & Inv, 0.000
09DEC2024, Fast Cables Ltd., 1.350
09DEC2024, Ist.Capital Sec, -0.040
09DEC2024, First Dawood Prop, -0.010
09DEC2024, Elite Cap.Mod, -0.810
09DEC2024, Fecto Cement, -0.200
09DEC2024, Equity Modaraba, 0.030
09DEC2024, Ferozsons (Lab), 6.790
09DEC2024, Ferozsons (Lab), 6.660
09DEC2024, Ferozsons (Lab), 6.880
09DEC2024, Ferozsons (Lab), 6.780
09DEC2024, Fauji Fert Bin, -1.180
09DEC2024, Fauji Fert Bin, -0.760
09DEC2024, Fauji Fert Bin, -1.270
09DEC2024, Fauji Fert Bin, -1.250
09DEC2024, Fauji Fert, 1.290
09DEC2024, Fauji Fert, -0.150
09DEC2024, Fauji Fert, 1.160
09DEC2024, Fauji Fert, 1.150
09DEC2024, Fauji Foods Ltd, 0.110
09DEC2024, Fauji Foods Ltd, 0.120
09DEC2024, Fauji Foods Ltd, 0.100
09DEC2024, Fauji Foods Ltd, -0.100
09DEC2024, 1st.Fid.Leasing, 0.050
09DEC2024, Habib Modaraba, 0.210
09DEC2024, I.B.L.Modarab, -0.040
09DEC2024, Fateh Industries, 0.000
09DEC2024, Imrooz Modaraba, 0.000
09DEC2024, Flying Cement, -0.550
09DEC2024, Flying Cement, -0.450
09DEC2024, Flying Cement, -0.590
09DEC2024, Flying Cement, -0.580
09DEC2024, Feroze 1888, 0.770
09DEC2024, F. Nat.Equities, 0.210
09DEC2024, Punjab Mod, -0.040
09DEC2024, Paramount Mod, -0.470
09DEC2024, Frontier Ceram, 1.700
09DEC2024, Faran Sugar Mills, -0.530
09DEC2024, Faran Sugar(R), -0.710
09DEC2024, F.Treet Manuf, 0.160
09DEC2024, Tri-Star 1st Mod., -1.750
09DEC2024, Fazal Cloth, 5.560
09DEC2024, Gadoon Textile, 3.460
09DEC2024, Ghandhara Automobile, 21.390
